x,y
0.091837,0.632887
0.091837,0.642945
0.091837,0.653003
0.091837,0.663061
0.091837,0.673119
0.091837,0.683177
0.091837,0.693234
0.091837,0.703292
0.091837,0.713350
0.091837,0.723408
0.091837,0.733466
0.091837,0.743524
0.091837,0.753582
0.091837,0.763640
0.091837,0.773698
0.091837,0.783755
0.091837,0.793813
0.091837,0.803871
0.091837,0.813929
0.091837,0.823987
0.091837,0.834045
0.091837,0.844103
0.091837,0.854161
0.091837,0.864219
0.091837,0.874276
0.091837,0.884334
0.091837,0.894392
0.091837,0.904450
0.091837,0.914508
0.091837,0.924566
0.091837,0.934624
0.091837,0.944682
0.091837,0.954740
0.091837,0.964797
0.091837,0.974855
0.091837,0.984913
0.091837,0.994971
0.112245,0.011370
0.112245,0.021407
0.112245,0.031444
0.112245,0.041481
0.112245,0.051517
0.112245,0.061554
0.112245,0.071591
0.112245,0.081628
0.112245,0.091665
0.112245,0.101702
0.112245,0.111738
0.112245,0.121775
0.112245,0.131812
0.112245,0.141849
0.112245,0.151886
0.112245,0.161923
0.112245,0.171960
0.112245,0.181996
0.112245,0.192033
0.112245,0.202070
0.112245,0.212107
0.112245,0.222144
0.112245,0.232181
0.112245,0.242218
0.112245,0.252254
0.112245,0.262291
0.112245,0.272328
0.112245,0.282365
0.112245,0.292402
0.112245,0.302439
0.112245,0.312476
0.112245,0.322512
0.112245,0.332549
0.112245,0.342586
0.112245,0.352623
0.112245,0.362660
0.112245,0.372697
0.112245,0.382734
0.112245,0.392770
0.112245,0.402807
0.112245,0.412844
0.112245,0.422881
0.112245,0.432918
0.112245,0.442955
0.112245,0.452991
0.112245,0.463028
0.112245,0.473065
0.112245,0.483102
0.112245,0.493139
0.112245,0.503176
0.112245,0.513213
0.112245,0.523249
0.112245,0.533286
0.112245,0.543323
0.112245,0.553360
0.112245,0.563397
0.112245,0.573434
0.112245,0.583471
0.112245,0.593507
0.112245,0.603544
0.112245,0.613581
0.112245,0.623618
0.112245,0.633655
0.112245,0.643692
0.112245,0.653729
0.112245,0.663765
0.112245,0.673802
0.112245,0.683839
0.112245,0.693876
0.112245,0.703913
0.112245,0.713950
0.112245,0.723987
0.112245,0.734023
0.112245,0.744060
0.112245,0.754097
0.112245,0.764134
0.112245,0.774171
0.112245,0.784208
0.112245,0.794245
0.112245,0.804281
0.112245,0.814318
0.112245,0.824355
0.112245,0.834392
0.112245,0.844429
0.112245,0.854466
0.112245,0.864502
0.112245,0.874539
0.112245,0.884576
0.112245,0.894613
0.112245,0.904650
0.112245,0.914687
0.112245,0.924724
0.112245,0.934760
0.112245,0.944797
0.112245,0.954834
0.112245,0.964871
0.112245,0.974908
0.112245,0.984945
0.112245,0.994982
0.132653,0.013856
0.132653,0.023868
0.132653,0.033880
0.132653,0.043891
0.132653,0.053903
0.132653,0.063914
0.132653,0.073926
0.132653,0.083938
0.132653,0.093949
0.132653,0.103961
0.132653,0.113972
0.132653,0.123984
0.132653,0.133996
0.132653,0.144007
0.132653,0.154019
0.132653,0.164030
0.132653,0.174042
0.132653,0.184054
0.132653,0.194065
0.132653,0.204077
0.132653,0.214089
0.132653,0.224100
0.132653,0.234112
0.132653,0.244123
0.132653,0.254135
0.132653,0.264147
0.132653,0.274158
0.132653,0.284170
0.132653,0.294181
0.132653,0.304193
0.132653,0.314205
0.132653,0.324216
0.132653,0.334228
0.132653,0.344239
0.132653,0.354251
0.132653,0.364263
0.132653,0.374274
0.132653,0.384286
0.132653,0.394298
0.132653,0.404309
0.132653,0.414321
0.132653,0.424332
0.132653,0.434344
0.132653,0.444356
0.132653,0.454367
0.132653,0.464379
0.132653,0.474390
0.132653,0.484402
0.132653,0.494414
0.132653,0.504425
0.132653,0.514437
0.132653,0.524448
0.132653,0.534460
0.132653,0.544472
0.132653,0.554483
0.132653,0.564495
0.132653,0.574507
0.132653,0.584518
0.132653,0.594530
0.132653,0.604541
0.132653,0.614553
0.132653,0.624565
0.132653,0.634576
0.132653,0.644588
0.132653,0.654599
0.132653,0.664611
0.132653,0.674623
0.132653,0.684634
0.132653,0.694646
0.132653,0.704657
0.132653,0.714669
0.132653,0.724681
0.132653,0.734692
0.132653,0.744704
0.132653,0.754716
0.132653,0.764727
0.132653,0.774739
0.132653,0.784750
0.132653,0.794762
0.132653,0.804774
0.132653,0.814785
0.132653,0.824797
0.132653,0.834808
0.132653,0.844820
0.132653,0.854832
0.132653,0.864843
0.132653,0.874855
0.132653,0.884866
0.132653,0.894878
0.132653,0.904890
0.132653,0.914901
0.132653,0.924913
0.132653,0.934925
0.132653,0.944936
0.132653,0.954948
0.132653,0.964959
0.132653,0.974971
0.132653,0.984983
